"","eid","sex"
"4276",1042763,0
"4277",1042775,0
"4278",1042780,1
"4279",1042791,0
"4280",1042800,0
"4281",1042813,1
"4282",1042825,0
"4283",1042832,0
"4284",1042848,0
"4285",1042854,0
"4286",1042869,1
"4287",1042876,0
"4288",1042881,1
"4289",1042897,0
"4290",1042905,0
"4291",1042918,1
"4292",1042920,1
"4293",1042937,0
"4294",1042943,1
"4295",1042951,0
"4296",1042966,1
"4297",1042979,0
"4298",1042984,1
"4299",1042992,0
"4300",1043004,1
"4301",1043016,0
"4302",1043029,0
"4303",1043031,1
"4304",1043047,1
"4305",1043050,1
"4306",1043065,1
"4307",1043073,1
"4308",1043082,0
"4309",1043098,0
"4310",1043101,0
"4311",1043119,0
"4312",1043126,0
"4313",1043134,0
"4314",1043142,1
"4315",1043155,1
"4316",1043160,0
"4317",1043178,1
"4318",1043187,0
"4319",1043193,0
"4320",1043205,0
"4321",1043218,1
"4322",1043220,0
"4323",1043237,1
"4324",1043243,1
"4325",1043251,0
"4326",1043266,1
"4327",1043279,1
"4328",1043284,1
"4329",1043292,1
"4330",1043300,0
"4331",1043313,0
"4332",1043325,1
"4333",1043332,0
"4334",1043348,1
"4335",1043354,1
"4336",1043369,0
"4337",1043376,1
"4338",1043381,0
"4339",1043397,0
"4340",1043403,1
"4341",1043411,1
"4342",1043422,1
"4343",1043436,1
"4344",1043445,0
"4345",1043458,1
"4346",1043467,0
"4347",1043474,0
"4348",1043489,1
"4349",1043490,0
"4350",1043509,0
"4351",1043517,1
"4352",1043524,0
"4353",1043538,0
"4354",1043546,0
"4355",1043552,1
"4356",1043563,0
"4357",1043575,0
"4358",1043580,0
"4359",1043591,0
"4360",1043606,0
"4361",1043612,1
"4362",1043621,1
"4363",1043633,0
"4364",1043649,1
"4365",1043657,1
"4366",1043668,1
"4367",1043670,1
"4368",1043685,0
"4369",1043694,1
"4370",1043702,0
"4371",1043715,1
"4372",1043723,1
"4373",1043730,1
"4374",1043741,0
"4375",1043759,1
"4376",1043764,0
"4377",1043777,1
"4378",1043788,1
"4379",1043796,0
"4380",1043808,0
"4381",1043814,0
"4382",1043827,1
"4383",1043839,1
"4384",1043840,1
"4385",1043853,1
"4386",1043862,1
"4387",1043871,0
"4388",1043886,1
"4389",1043895,1
"4390",1043907,1
"4391",1043910,1
"4392",1043928,0
"4393",1043935,1
"4394",1043944,1
"4395",1043956,0
"4396",1043961,0
"4397",1043972,0
"4398",1043983,0
"4399",1043999,0
"4400",1044009,1
"4401",1044017,1
"4402",1044024,0
"4403",1044038,1
"4404",1044046,0
"4405",1044052,0
"4406",1044063,0
"4407",1044075,0
"4408",1044080,0
"4409",1044091,0
"4410",1044108,0
"4411",1044114,1
"4412",1044127,1
"4413",1044139,1
"4414",1044140,0
"4415",1044153,0
"4416",1044162,1
"4417",1044171,1
"4418",1044186,0
"4419",1044195,0
"4420",1044203,0
"4421",1044211,1
"4422",1044222,1
"4423",1044236,0
"4424",1044245,0
"4425",1044258,1
"4426",1044267,1
"4427",1044274,1
"4428",1044289,0
"4429",1044290,1
"4430",1044302,0
"4431",1044315,1
"4432",1044323,1
"4433",1044330,1
"4434",1044341,1
"4435",1044359,1
"4436",1044364,1
"4437",1044377,0
"4438",1044388,1
"4439",1044396,0
"4440",1044405,1
"4441",1044418,0
"4442",1044420,0
"4443",1044437,1
"4444",1044443,0
"4445",1044451,1
"4446",1044466,1
"4447",1044479,1
"4448",1044484,0
"4449",1044492,0
"4450",1044504,0
"4451",1044516,0
"4452",1044529,0
"4453",1044531,0
"4454",1044547,0
"4455",1044550,0
"4456",1044565,1
"4457",1044573,0
"4458",1044582,1
"4459",1044598,0
"4460",1044607,0
"4461",1044610,0
"4462",1044628,1
"4463",1044635,1
"4464",1044644,0
"4465",1044656,0
"4466",1044661,1
"4467",1044672,1
"4468",1044683,0
"4469",1044699,1
"4470",1044700,1
"4471",1044713,1
"4472",1044725,0
"4473",1044732,0
"4474",1044748,1
"4475",1044754,1
"4476",1044769,0
"4477",1044776,1
"4478",1044781,1
"4479",1044797,0
"4480",1044801,0
"4481",1044819,1
"4482",1044826,1
"4483",1044834,0
"4484",1044842,1
"4485",1044855,0
"4486",1044860,0
"4487",1044878,0
"4488",1044887,0
"4489",1044893,0
"4490",1044906,0
"4491",1044912,1
"4492",1044921,1
"4493",1044933,0
"4494",1044949,0
"4495",1044957,1
"4496",1044968,1
"4497",1044970,1
"4498",1044985,0
"4499",1044994,1
"4500",1045000,1
"4501",1045013,1
"4502",1045025,1
"4503",1045032,0
"4504",1045048,1
"4505",1045054,0
"4506",1045069,0
"4507",1045076,1
"4508",1045081,1
"4509",1045097,1
"4510",1045102,1
"4511",1045115,1
"4512",1045123,1
"4513",1045130,1
"4514",1045141,0
"4515",1045159,0
"4516",1045164,1
"4517",1045177,1
"4518",1045188,1
"4519",1045196,0
"4520",1045209,0
"4521",1045217,0
"4522",1045224,0
"4523",1045238,0
"4524",1045246,1
"4525",1045252,0
"4526",1045263,1
"4527",1045275,1
"4528",1045280,0
"4529",1045291,0
"4530",1045304,1
"4531",1045316,1
"4532",1045329,0
"4533",1045331,0
"4534",1045347,0
"4535",1045350,0
"4536",1045365,0
"4537",1045373,1
"4538",1045382,1
"4539",1045398,1
"4540",1045406,1
"4541",1045412,0
"4542",1045421,1
"4543",1045433,0
"4544",1045449,0
"4545",1045457,1
"4546",1045468,1
"4547",1045470,1
"4548",1045485,1
"4549",1045494,1
"4550",1045505,1
"4551",1045518,0
"4552",1045520,0
"4553",1045537,1
"4554",1045543,1
"4555",1045551,1
"4556",1045566,1
"4557",1045579,0
"4558",1045584,0
"4559",1045592,0
"4560",1045603,0
"4561",1045611,0
"4562",1045622,0
"4563",1045636,1
"4564",1045645,0
"4565",1045658,0
"4566",1045667,0
"4567",1045674,1
"4568",1045689,0
"4569",1045690,0
"4570",1045701,1
"4571",1045719,0
"4572",1045726,0
"4573",1045734,0
"4574",1045742,0
"4575",1045755,1
"4576",1045760,1
"4577",1045778,0
"4578",1045787,1
"4579",1045793,0
"4580",1045807,0
"4581",1045810,1
"4582",1045828,1
"4583",1045835,1
"4584",1045844,0
"4585",1045856,1
"4586",1045861,0
"4587",1045872,1
"4588",1045883,0
"4589",1045899,1
"4590",1045908,0
"4591",1045914,0
"4592",1045927,0
"4593",1045939,1
"4594",1045940,1
"4595",1045953,0
"4596",1045962,0
"4597",1045971,0
"4598",1045986,0
"4599",1045995,1
"4600",1046001,0
"4601",1046019,1
"4602",1046026,0
"4603",1046034,1
"4604",1046042,0
"4605",1046055,1
"4606",1046060,0
"4607",1046078,1
"4608",1046087,0
"4609",1046093,0
"4610",1046104,1
"4611",1046116,1
"4612",1046129,1
"4613",1046131,1
"4614",1046147,0
"4615",1046150,0
"4616",1046165,1
"4617",1046173,0
"4618",1046182,0
"4619",1046198,0
"4620",1046200,1
"4621",1046213,0
"4622",1046225,0
"4623",1046232,0
"4624",1046248,0
"4625",1046254,1
"4626",1046269,0
"4627",1046276,0
"4628",1046281,0
"4629",1046297,0
"4630",1046305,1
"4631",1046318,0
"4632",1046320,1
"4633",1046337,1
"4634",1046343,0
"4635",1046351,1
"4636",1046366,1
"4637",1046379,1
"4638",1046384,0
"4639",1046392,1
"4640",1046408,0
"4641",1046414,1
"4642",1046427,0
"4643",1046439,0
"4644",1046440,1
"4645",1046453,1
"4646",1046462,1
"4647",1046471,1
"4648",1046486,0
"4649",1046495,0
"4650",1046506,0
"4651",1046512,1
"4652",1046521,0
"4653",1046533,1
"4654",1046549,1
"4655",1046557,0
"4656",1046568,0
"4657",1046570,1
"4658",1046585,1
"4659",1046594,0
"4660",1046609,0
"4661",1046617,1
"4662",1046624,1
"4663",1046638,1
"4664",1046646,0
"4665",1046652,1
"4666",1046663,0
"4667",1046675,1
"4668",1046680,0
"4669",1046691,0
"4670",1046707,0
"4671",1046710,0
"4672",1046728,0
"4673",1046735,1
"4674",1046744,1
"4675",1046756,1
"4676",1046761,0
"4677",1046772,0
"4678",1046783,1
"4679",1046799,0
"4680",1046803,1
"4681",1046811,1
"4682",1046822,0
"4683",1046836,0
"4684",1046845,0
"4685",1046858,0
"4686",1046867,1
"4687",1046874,1
"4688",1046889,1
"4689",1046890,1
"4690",1046902,1
"4691",1046915,1
"4692",1046923,1
"4693",1046930,0
"4694",1046941,0
"4695",1046959,1
"4696",1046964,1
"4697",1046977,0
"4698",1046988,1
"4699",1046996,0
"4700",1047005,0
"4701",1047018,0
"4702",1047020,0
"4703",1047037,1
"4704",1047043,1
"4705",1047051,0
"4706",1047066,1
"4707",1047079,1
"4708",1047084,0
"4709",1047092,1
"4710",1047107,0
"4711",1047110,1
"4712",1047128,0
"4713",1047135,1
"4714",1047144,0
"4715",1047156,0
"4716",1047161,0
"4717",1047172,1
"4718",1047183,0
"4719",1047199,0
"4720",1047206,0
"4721",1047212,0
"4722",1047221,0
"4723",1047233,1
"4724",1047249,0
"4725",1047257,1
"4726",1047268,0
"4727",1047270,1
"4728",1047285,0
"4729",1047294,1
"4730",1047301,1
"4731",1047319,0
"4732",1047326,1
"4733",1047334,1
"4734",1047342,0
"4735",1047355,0
"4736",1047360,1
"4737",1047378,1
"4738",1047387,1
"4739",1047393,0
"4740",1047409,0
"4741",1047417,0
"4742",1047424,1
"4743",1047438,0
"4744",1047446,1
"4745",1047452,1
"4746",1047463,0
"4747",1047475,0
"4748",1047480,0
"4749",1047491,0
"4750",1047500,1
"4751",1047513,0
"4752",1047525,1
"4753",1047532,1
"4754",1047548,1
"4755",1047554,0
"4756",1047569,0
"4757",1047576,1
"4758",1047581,0
"4759",1047597,0
"4760",1047608,0
"4761",1047614,1
"4762",1047627,1
"4763",1047639,0
"4764",1047640,0
"4765",1047653,0
"4766",1047662,1
"4767",1047671,0
"4768",1047686,0
"4769",1047695,0
"4770",1047704,0
"4771",1047716,0
"4772",1047729,1
"4773",1047731,0
"4774",1047747,0
"4775",1047750,0
"4776",1047765,1
"4777",1047773,1
"4778",1047782,0
"4779",1047798,1
"4780",1047802,1
"4781",1047815,0
"4782",1047823,0
"4783",1047830,0
"4784",1047841,1
"4785",1047859,0
"4786",1047864,0
"4787",1047877,1
"4788",1047888,0
"4789",1047896,0
"4790",1047903,1
"4791",1047911,1
"4792",1047922,0
"4793",1047936,0
"4794",1047945,0
"4795",1047958,0
"4796",1047967,1
"4797",1047974,0
"4798",1047989,1
"4799",1047990,0
"4800",1048007,0
"4801",1048010,0
"4802",1048028,1
"4803",1048035,1
"4804",1048044,1
"4805",1048056,1
"4806",1048061,1
"4807",1048072,1
"4808",1048083,0
"4809",1048099,1
"4810",1048105,1
"4811",1048118,0
"4812",1048120,0
"4813",1048137,1
"4814",1048143,0
"4815",1048151,0
"4816",1048166,0
"4817",1048179,1
"4818",1048184,0
"4819",1048192,0
"4820",1048201,1
"4821",1048219,0
"4822",1048226,0
"4823",1048234,1
"4824",1048242,1
"4825",1048255,0
"4826",1048260,0
"4827",1048278,1
"4828",1048287,0
"4829",1048293,0
"4830",1048306,0
"4831",1048312,1
"4832",1048321,0
"4833",1048333,1
"4834",1048349,0
"4835",1048357,1
"4836",1048368,0
"4837",1048370,1
"4838",1048385,0
"4839",1048394,1
"4840",1048402,1
"4841",1048415,0
"4842",1048423,1
"4843",1048430,0
"4844",1048441,1
"4845",1048459,1
"4846",1048464,0
"4847",1048477,0
"4848",1048488,1
"4849",1048496,1
"4850",1048508,0
"4851",1048514,0
"4852",1048527,0
"4853",1048539,1
"4854",1048540,0
"4855",1048553,0
"4856",1048562,1
"4857",1048571,1
"4858",1048586,0
"4859",1048595,0
"4860",1048600,0
"4861",1048613,1
"4862",1048625,1
"4863",1048632,0
"4864",1048648,1
"4865",1048654,0
"4866",1048669,0
"4867",1048676,1
"4868",1048681,0
"4869",1048697,0
"4870",1048703,0
"4871",1048711,1
"4872",1048722,1
"4873",1048736,0
"4874",1048745,1
"4875",1048758,1
"4876",1048767,0
"4877",1048774,0
"4878",1048789,1
"4879",1048790,0
"4880",1048809,1
"4881",1048817,0
"4882",1048824,1
"4883",1048838,0
"4884",1048846,0
"4885",1048852,1
"4886",1048863,0
"4887",1048875,0
"4888",1048880,0
"4889",1048891,1
"4890",1048904,1
"4891",1048916,1
"4892",1048929,0
"4893",1048931,1
"4894",1048947,0
"4895",1048950,1
"4896",1048965,0
"4897",1048973,0
"4898",1048982,0
"4899",1048998,0
"4900",1049002,0
"4901",1049015,1
"4902",1049023,0
"4903",1049030,1
"4904",1049041,0
"4905",1049059,0
"4906",1049064,0
"4907",1049077,1
"4908",1049088,0
"4909",1049096,1
"4910",1049100,1
"4911",1049113,1
"4912",1049125,0
"4913",1049132,1
"4914",1049148,0
"4915",1049154,1
"4916",1049169,0
"4917",1049176,0
"4918",1049181,1
"4919",1049197,0
"4920",1049204,0
"4921",1049216,0
"4922",1049229,0
"4923",1049231,1
"4924",1049247,1
"4925",1049250,0
"4926",1049265,1
"4927",1049273,0
"4928",1049282,1
"4929",1049298,0
"4930",1049309,1
"4931",1049317,0
"4932",1049324,1
"4933",1049338,0
"4934",1049346,0
"4935",1049352,1
"4936",1049363,1
"4937",1049375,1
"4938",1049380,1
"4939",1049391,0
"4940",1049407,0
"4941",1049410,1
"4942",1049428,0
"4943",1049435,0
"4944",1049444,1
"4945",1049456,1
"4946",1049461,0
"4947",1049472,1
"4948",1049483,1
"4949",1049499,1
"4950",1049503,0
"4951",1049511,1
"4952",1049522,1
"4953",1049536,1
"4954",1049545,0
"4955",1049558,0
"4956",1049567,0
"4957",1049574,1
"4958",1049589,0
"4959",1049590,0
"4960",1049605,0
"4961",1049618,0
"4962",1049620,1
"4963",1049637,0
"4964",1049643,0
"4965",1049651,1
"4966",1049666,0
"4967",1049679,1
"4968",1049684,0
"4969",1049692,0
"4970",1049708,1
"4971",1049714,0
"4972",1049727,1
"4973",1049739,0
"4974",1049740,1
"4975",1049753,1
"4976",1049762,1
"4977",1049771,0
"4978",1049786,0
"4979",1049795,0
"4980",1049806,0
"4981",1049812,0
"4982",1049821,1
"4983",1049833,0
"4984",1049849,0
"4985",1049857,0
"4986",1049868,1
"4987",1049870,1
"4988",1049885,1
"4989",1049894,1
"4990",1049901,0
"4991",1049919,1
"4992",1049926,0
"4993",1049934,0
"4994",1049942,0
"4995",1049955,0
"4996",1049960,0
"4997",1049978,1
"4998",1049987,0
"4999",1049993,0
"5000",1050004,1
"5001",1050016,0
"5002",1050029,0
"5003",1050031,1
"5004",1050047,1
"5005",1050050,1
"5006",1050065,1
"5007",1050073,1
"5008",1050082,0
"5009",1050098,0
"5010",1050101,0
"5011",1050119,0
"5012",1050126,0
"5013",1050134,0
"5014",1050142,1
"5015",1050155,1
"5016",1050160,1
"5017",1050178,1
"5018",1050187,1
"5019",1050193,1
"5020",1050205,0
"5021",1050218,1
"5022",1050220,1
"5023",1050237,1
"5024",1050243,0
"5025",1050251,0
"5026",1050266,1
"5027",1050279,1
"5028",1050284,1
"5029",1050292,0
"5030",1050300,0
"5031",1050313,1
"5032",1050325,1
"5033",1050332,1
"5034",1050348,0
"5035",1050354,1
"5036",1050369,1
"5037",1050376,0
"5038",1050381,0
"5039",1050397,0
"5040",1050403,1
"5041",1050411,1
"5042",1050422,1
"5043",1050436,1
"5044",1050445,0
"5045",1050458,1
"5046",1050467,1
"5047",1050474,1
"5048",1050489,0
"5049",1050490,1
"5050",1050509,0
"5051",1050517,1
"5052",1050524,0
"5053",1050538,0
"5054",1050546,0
"5055",1050552,1
"5056",1050563,1
"5057",1050575,0
"5058",1050580,1
"5059",1050591,1
"5060",1050606,0
"5061",1050612,0
"5062",1050621,0
"5063",1050633,0
"5064",1050649,0
"5065",1050657,1
"5066",1050668,1
"5067",1050670,0
"5068",1050685,0
"5069",1050694,1
"5070",1050702,1
"5071",1050715,0
"5072",1050723,0
"5073",1050730,0
"5074",1050741,0
"5075",1050759,1
"5076",1050764,1
"5077",1050777,0
"5078",1050788,0
"5079",1050796,0
"5080",1050808,1
"5081",1050814,0
"5082",1050827,0
"5083",1050839,1
"5084",1050840,1
"5085",1050853,1
"5086",1050862,0
"5087",1050871,1
"5088",1050886,0
"5089",1050895,1
"5090",1050907,1
"5091",1050910,0
"5092",1050928,0
"5093",1050935,1
"5094",1050944,1
"5095",1050956,0
"5096",1050961,1
"5097",1050972,1
"5098",1050983,0
"5099",1050999,0
"5100",1051002,0
"5101",1051015,0
"5102",1051023,1
"5103",1051030,1
"5104",1051041,1
"5105",1051059,0
"5106",1051064,1
"5107",1051077,0
"5108",1051088,1
"5109",1051096,1
"5110",1051100,0
"5111",1051113,0
"5112",1051125,0
"5113",1051132,1
"5114",1051148,0
"5115",1051154,1
"5116",1051169,0
"5117",1051176,1
"5118",1051181,1
"5119",1051197,0
"5120",1051204,0
"5121",1051216,1
"5122",1051229,0
"5123",1051231,1
"5124",1051247,1
"5125",1051250,0
"5126",1051265,1
"5127",1051273,0
"5128",1051282,0
"5129",1051298,0
"5130",1051309,0
"5131",1051317,0
"5132",1051324,1
"5133",1051338,1
"5134",1051346,1
"5135",1051352,0
"5136",1051363,1
"5137",1051375,1
"5138",1051380,0
"5139",1051391,0
"5140",1051407,0
"5141",1051410,0
"5142",1051428,0
"5143",1051435,0
"5144",1051444,1
"5145",1051456,1
"5146",1051461,0
"5147",1051472,0
"5148",1051483,0
"5149",1051499,0
"5150",1051503,1
"5151",1051511,0
"5152",1051522,0
"5153",1051536,0
"5154",1051545,1
"5155",1051558,1
"5156",1051567,0
"5157",1051574,0
"5158",1051589,1
"5159",1051590,1
"5160",1051605,1
"5161",1051618,1
"5162",1051620,1
"5163",1051637,0
"5164",1051643,0
"5165",1051651,1
"5166",1051666,0
"5167",1051679,1
"5168",1051684,0
"5169",1051692,0
"5170",1051708,1
"5171",1051714,0
"5172",1051727,1
"5173",1051739,1
"5174",1051740,1
"5175",1051753,0
"5176",1051762,0
"5177",1051771,0
"5178",1051786,1
"5179",1051795,1
"5180",1051806,0
"5181",1051812,0
"5182",1051821,0
"5183",1051833,1
"5184",1051849,0
"5185",1051857,1
"5186",1051868,0
"5187",1051870,0
"5188",1051885,1
"5189",1051894,0
"5190",1051901,0
"5191",1051919,1
"5192",1051926,1
"5193",1051934,0
"5194",1051942,1
"5195",1051955,1
"5196",1051960,0
"5197",1051978,0
"5198",1051987,0
"5199",1051993,0
"5200",1052000,0
"5201",1052013,0
"5202",1052025,0
"5203",1052032,1
"5204",1052048,0
"5205",1052054,0
"5206",1052069,1
"5207",1052076,0
"5208",1052081,1
"5209",1052097,0
"5210",1052102,0
"5211",1052115,1
"5212",1052123,0
"5213",1052130,1
"5214",1052141,0
"5215",1052159,1
"5216",1052164,0
"5217",1052177,0
"5218",1052188,1
"5219",1052196,0
"5220",1052209,0
"5221",1052217,0
"5222",1052224,0
"5223",1052238,1
"5224",1052246,1
"5225",1052252,0
"5226",1052263,1
"5227",1052275,0
"5228",1052280,0
"5229",1052291,1
"5230",1052304,1
"5231",1052316,1
"5232",1052329,1
"5233",1052331,0
"5234",1052347,1
"5235",1052350,1
"5236",1052365,0
"5237",1052373,0
"5238",1052382,0
"5239",1052398,0
"5240",1052406,0
"5241",1052412,0
"5242",1052421,0
"5243",1052433,1
"5244",1052449,1
"5245",1052457,0
"5246",1052468,1
"5247",1052470,1
"5248",1052485,1
"5249",1052494,1
"5250",1052505,1
"5251",1052518,0
"5252",1052520,0
"5253",1052537,0
"5254",1052543,1
"5255",1052551,1
"5256",1052566,0
"5257",1052579,1
"5258",1052584,1
"5259",1052592,1
"5260",1052603,1
"5261",1052611,0
"5262",1052622,1
"5263",1052636,0
"5264",1052645,0
"5265",1052658,0
"5266",1052667,1
"5267",1052674,0
"5268",1052689,0
"5269",1052690,1
"5270",1052701,1
"5271",1052719,0
"5272",1052726,0
"5273",1052734,0
"5274",1052742,0
"5275",1052755,1
"5276",1052760,0
"5277",1052778,0
"5278",1052787,0
"5279",1052793,1
"5280",1052807,0
"5281",1052810,0
"5282",1052828,1
"5283",1052835,1
"5284",1052844,0
"5285",1052856,1
"5286",1052861,1
"5287",1052872,0
"5288",1052883,1
"5289",1052899,0
"5290",1052908,0
"5291",1052914,0
"5292",1052927,0
"5293",1052939,0
"5294",1052940,0
"5295",1052953,0
"5296",1052962,1
"5297",1052971,0
"5298",1052986,1
"5299",1052995,1
"5300",1053006,1
"5301",1053012,0
"5302",1053021,0
"5303",1053033,1
"5304",1053049,1
"5305",1053057,1
"5306",1053068,0
"5307",1053070,1
"5308",1053085,0
"5309",1053094,0
"5310",1053103,1
"5311",1053111,0
"5312",1053122,1
"5313",1053136,0
"5314",1053145,1
"5315",1053158,0
"5316",1053167,0
"5317",1053174,0
"5318",1053189,0
"5319",1053190,1
"5320",1053208,0
"5321",1053214,0
"5322",1053227,0
"5323",1053239,0
"5324",1053240,1
"5325",1053253,0
"5326",1053262,0
"5327",1053271,0
"5328",1053286,0
"5329",1053295,1
"5330",1053307,0
"5331",1053310,1
"5332",1053328,1
"5333",1053335,0
"5334",1053344,1
"5335",1053356,1
"5336",1053361,0
"5337",1053372,0
"5338",1053383,0
"5339",1053399,0
"5340",1053400,0
"5341",1053413,0
"5342",1053425,0
"5343",1053432,1
"5344",1053448,1
"5345",1053454,1
"5346",1053469,0
"5347",1053476,0
"5348",1053481,1
"5349",1053497,1
"5350",1053501,0
"5351",1053519,0
"5352",1053526,0
"5353",1053534,1
"5354",1053542,1
"5355",1053555,0
"5356",1053560,0
"5357",1053578,1
"5358",1053587,0
"5359",1053593,0
"5360",1053602,0
"5361",1053615,0
"5362",1053623,1
"5363",1053630,0
"5364",1053641,0
"5365",1053659,0
"5366",1053664,0
"5367",1053677,1
"5368",1053688,1
"5369",1053696,1
"5370",1053705,0
"5371",1053718,1
"5372",1053720,1
"5373",1053737,1
"5374",1053743,1
"5375",1053751,0
"5376",1053766,0
"5377",1053779,1
"5378",1053784,1
"5379",1053792,1
"5380",1053804,0
"5381",1053816,1
"5382",1053829,0
"5383",1053831,1
"5384",1053847,1
"5385",1053850,1
"5386",1053865,1
"5387",1053873,1
"5388",1053882,1
"5389",1053898,0
"5390",1053909,1
"5391",1053917,1
"5392",1053924,0
"5393",1053938,1
"5394",1053946,0
"5395",1053952,0
"5396",1053963,0
"5397",1053975,1
"5398",1053980,0
"5399",1053991,0
"5400",1054001,0
"5401",1054019,0
"5402",1054026,1
"5403",1054034,0
"5404",1054042,1
"5405",1054055,1
"5406",1054060,1
"5407",1054078,1
"5408",1054087,1
"5409",1054093,1
"5410",1054104,1
"5411",1054116,0
"5412",1054129,1
"5413",1054131,1
"5414",1054147,1
"5415",1054150,1
"5416",1054165,1
"5417",1054173,1
"5418",1054182,1
"5419",1054198,0
"5420",1054200,1
"5421",1054213,0
"5422",1054225,0
"5423",1054232,1
"5424",1054248,1
"5425",1054254,0
"5426",1054269,0
"5427",1054276,1
"5428",1054281,1
"5429",1054297,1
"5430",1054305,1
"5431",1054318,0
"5432",1054320,0
"5433",1054337,0
"5434",1054343,0
"5435",1054351,0
"5436",1054366,1
"5437",1054379,1
"5438",1054384,1
"5439",1054392,0
"5440",1054408,0
"5441",1054414,1
"5442",1054427,1
"5443",1054439,0
"5444",1054440,1
"5445",1054453,1
"5446",1054462,0
"5447",1054471,0
"5448",1054486,1
"5449",1054495,0
"5450",1054506,0
"5451",1054512,1
"5452",1054521,0
"5453",1054533,1
"5454",1054549,1
"5455",1054557,1
"5456",1054568,0
"5457",1054570,0
"5458",1054585,1
"5459",1054594,0
"5460",1054609,1
"5461",1054617,1
"5462",1054624,1
"5463",1054638,1
"5464",1054646,1
"5465",1054652,1
"5466",1054663,0
"5467",1054675,0
"5468",1054680,0
"5469",1054691,1
"5470",1054707,0
"5471",1054710,0
"5472",1054728,1
"5473",1054735,1
"5474",1054744,0
"5475",1054756,0
"5476",1054761,0
"5477",1054772,1
"5478",1054783,0
"5479",1054799,0
"5480",1054803,0
"5481",1054811,0
"5482",1054822,0
"5483",1054836,0
"5484",1054845,0
"5485",1054858,0
"5486",1054867,0
"5487",1054874,0
"5488",1054889,1
"5489",1054890,0
"5490",1054902,1
"5491",1054915,0
"5492",1054923,1
"5493",1054930,1
"5494",1054941,0
"5495",1054959,0
"5496",1054964,1
"5497",1054977,1
"5498",1054988,1
"5499",1054996,0
"5500",1055007,1
"5501",1055010,0
"5502",1055028,1
"5503",1055035,1
"5504",1055044,0
"5505",1055056,0
"5506",1055061,0
"5507",1055072,0
"5508",1055083,0
"5509",1055099,0
"5510",1055105,1
"5511",1055118,0
"5512",1055120,0
"5513",1055137,1
"5514",1055143,0
"5515",1055151,0
"5516",1055166,1
"5517",1055179,1
"5518",1055184,1
"5519",1055192,1
"5520",1055201,0
"5521",1055219,0
"5522",1055226,1
"5523",1055234,1
"5524",1055242,1
